Portfolio,Coin Name,Coin Symbol,Exchange,Pair,Type,Amount,Price,Price USD,Fee Percent,Fee Amount,Fee Currency,Date,Notes
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.31765637,,42203.33617119,,,,"2/13/2022, 7:29:35 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.3117421,,42276.58964563,,,,"2/13/2022, 6:24:52 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.31576131,,42009.51662209,,,,"2/13/2022, 6:19:08 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.26402054,,42009.51662209,,,,"2/13/2022, 5:45:31 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.3212963,,42237.66754627,,,,"2/13/2022, 4:23:35 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.27317822,,42009.51662209,,,,"2/13/2022, 1:23:42 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.37472812,,42276.58964563,,,,"2/13/2022, 12:11:15 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,0.00027175,,42276.58964563,,,,"2/13/2022, 12:11:15 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Withdraw,2.9999999999999996,,42009.51662209,,0.000026580000000109294,bitcoin,"2/13/2022, 10:05:09 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,USD,Fill,457.4298960699999,43373.913721626166,43373.913721626166,,,,"2/13/2022, 9:47:46 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.3837066,,42009.51662209,,,,"2/13/2022, 9:47:46 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Withdraw,118.47345065999997,,42053.26336037,,,,"2/13/2022, 4:10:33 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.31380763,,42237.66754627,,,,"2/13/2022, 4:10:33 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.2580338,,41979.19698423,,,,"2/13/2022, 1:36:43 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.2687718,,41979.19698423,,,,"2/13/2022, 1:34:48 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.25675603,,42131.05379132,,,,"2/12/2022, 11:53:31 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.28404811,,42131.05379132,,,,"2/12/2022, 11:27:58 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.29905204,,42131.05379132,,,,"2/12/2022, 11:19:03 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.2922774,,42131.05379132,,,,"2/12/2022, 10:56:03 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.27249138,,42131.05379132,,,,"2/12/2022, 9:07:18 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.28646993,,42131.05379132,,,,"2/12/2022, 8:56:16 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.3049993,,42131.05379132,,,,"2/12/2022, 8:50:35 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.26224657,,42131.05379132,,,,"2/12/2022, 6:37:36 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.37740403,,42131.05379132,,,,"2/12/2022, 5:49:52 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.26133763,,42131.05379132,,,,"2/12/2022, 5:32:27 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.26682584,,42131.05379132,,,,"2/12/2022, 5:20:59 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.28790637,,42131.05379132,,,,"2/12/2022, 5:10:34 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.28494354,,42131.05379132,,,,"2/12/2022, 2:30:23 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.3019974,,42131.05379132,,,,"2/12/2022, 1:12:13 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.30577484,,42131.05379132,,,,"2/12/2022, 10:07:50 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Withdraw,2,,42131.05379132,,0.00002920000000017353,bitcoin,"2/12/2022, 10:03:57 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.30257624,,42056.52668091,,,,"2/12/2022, 8:01:01 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.32069905,,42290.34222251,,,,"2/12/2022, 7:16:21 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.28104131,,42151.11089826,,,,"2/12/2022, 5:41:50 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.34272079,,42151.11089826,,,,"2/12/2022, 5:10:19 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.2715617,,42127.56631014,,,,"2/12/2022, 4:38:51 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.34971631,,42225.4770953,,,,"2/12/2022, 4:26:13 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.36850825,,42195.33004912,,,,"2/12/2022, 3:12:31 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Withdraw,134.48243877999994,,42225.4770953,,1.1368683772161603e-13,bitcoin,"2/12/2022, 3:12:31 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.31314352,,42056.52668091,,,,"2/12/2022, 1:14:53 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.38060142,,42395.87358718,,,,"2/11/2022, 11:02:40 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.36193117,,42395.87358718,,,,"2/11/2022, 9:09:51 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.37135656,,42395.87358718,,,,"2/11/2022, 7:48:09 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.312466,,42395.87358718,,,,"2/11/2022, 5:57:43 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.38089781,,42395.87358718,,,,"2/11/2022, 4:52:39 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.30301576,,42395.87358718,,,,"2/11/2022, 3:40:50 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.3705335,,42395.87358718,,,,"2/11/2022, 3:09:10 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.32088063,,42395.87358718,,,,"2/11/2022, 12:44:44 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.31716944,,42395.87358718,,,,"2/11/2022, 11:10:44 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Withdraw,2,,42395.87358718,,0.000029179999999406903,bitcoin,"2/11/2022, 10:01:57 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.40527661,,42395.87358718,,,,"2/11/2022, 9:23:21 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.37744499,,42395.87358718,,,,"2/11/2022, 8:57:37 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.42067793,,42395.87358718,,,,"2/11/2022, 8:09:59 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.4336035,,42395.87358718,,,,"2/11/2022, 7:53:05 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.36579272,,42395.87358718,,,,"2/11/2022, 4:56:30 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.27886835,,42395.87358718,,,,"2/11/2022, 4:16:18 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.39429893,,42395.87358718,,,,"2/11/2022, 4:15:01 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.37763051,,42395.87358718,,,,"2/11/2022, 3:35:09 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.37208047,,42395.87358718,,,,"2/11/2022, 3:30:25 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.35338292,,42395.87358718,,,,"2/11/2022, 3:22:08 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.37696222,,42395.87358718,,,,"2/11/2022, 3:15:39 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.37931302,,42395.87358718,,,,"2/11/2022, 3:07:34 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Withdraw,136.80538007999996,,42395.87358718,,5.684341886080802e-14,bitcoin,"2/11/2022, 3:07:34 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.38365242,,42395.87358718,,,,"2/11/2022, 2:11:10 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.40487246,,42395.87358718,,,,"2/11/2022, 1:06:28 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.39792335,,42395.87358718,,,,"2/11/2022, 12:47:58 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.30368546,,43875.79121885,,,,"2/10/2022, 10:06:01 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.37891286,,43875.79121885,,,,"2/10/2022, 8:31:01 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.34775221,,43875.79121885,,,,"2/10/2022, 7:13:10 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.4067919,,43875.79121885,,,,"2/10/2022, 6:30:26 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.40082033,,43875.79121885,,,,"2/10/2022, 6:16:21 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.34489845,,43875.79121885,,,,"2/10/2022, 6:00:24 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.36156633,,43875.79121885,,,,"2/10/2022, 4:04:34 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.41012884,,43875.79121885,,,,"2/10/2022, 2:41:12 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.36014487,,43875.79121885,,,,"2/10/2022, 2:33:57 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.42335958,,43875.79121885,,,,"2/10/2022, 2:02:58 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.44020419,,43875.79121885,,,,"2/10/2022, 1:02:53 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.82660998,,43875.79121885,,,,"2/10/2022, 1:00:40 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Withdraw,1,,43875.79121885,,0.000010790000000149291,bitcoin,"2/10/2022, 11:04:18 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.28825437,,43875.79121885,,,,"2/10/2022, 6:34:11 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.3100027,,43875.79121885,,,,"2/10/2022, 6:26:53 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.28799574,,43875.79121885,,,,"2/10/2022, 4:08:09 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Withdraw,11.738587419999988,,43875.79121885,,,,"2/10/2022, 3:50:23 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.29487,,43875.79121885,,,,"2/10/2022, 3:50:23 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.30692892,,43875.79121885,,,,"2/10/2022, 3:00:08 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Withdraw,129.58841236999996,,43875.79121885,,1.1368683772161603e-13,bitcoin,"2/10/2022, 3:00:08 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.34410687,,43875.79121885,,,,"2/10/2022, 12:52:29 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.40561324,,43875.79121885,,,,"2/10/2022, 12:20:20 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,0.00297908,,44545.73711946,,,,"2/9/2022, 9:06:47 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.31698897,,44582.55641627,,,,"2/9/2022, 8:04:56 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.2961718,,44545.73711946,,,,"2/9/2022, 7:56:05 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.34806364,,44545.73711946,,,,"2/9/2022, 7:23:25 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.30871644,,44073.86105493,,,,"2/9/2022, 6:17:11 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.33809119,,44189.74106477,,,,"2/9/2022, 5:34:21 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.37363472,,44214.3161731,,,,"2/9/2022, 4:05:16 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.29921376,,44028.32009773,,,,"2/9/2022, 3:44:12 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.37299096,,44155.92884506,,,,"2/9/2022, 3:41:48 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.46648025,,44028.32009773,,,,"2/9/2022, 3:33:34 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.36841939,,44021.0428121,,,,"2/9/2022, 2:51:01 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.38418451,,44189.74106477,,,,"2/9/2022, 11:40:11 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.32387188,,44073.86105493,,,,"2/9/2022, 11:21:04 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Withdraw,2,,44021.0428121,,0.000018899999999710815,bitcoin,"2/9/2022, 11:15:32 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.3406145,,44214.3161731,,,,"2/9/2022, 9:50:25 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.25580475,,44189.74106477,,,,"2/9/2022, 8:19:13 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.27499185,,44163.29851612,,,,"2/9/2022, 8:10:33 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.34615683,,44155.92884506,,,,"2/9/2022, 7:44:39 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.28848106,,44073.86105493,,,,"2/9/2022, 7:11:40 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.28636809,,44057.5805482,,,,"2/9/2022, 6:45:50 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.27822202,,44214.3161731,,,,"2/9/2022, 5:33:51 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.28924686,,44163.29851612,,,,"2/9/2022, 5:23:08 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.32967426,,44073.86105493,,,,"2/9/2022, 5:22:29 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.33247438,,44163.29851612,,,,"2/9/2022, 5:03:39 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.35781539,,44057.5805482,,,,"2/9/2022, 3:33:10 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Withdraw,133.10633599,,44057.5805482,,,,"2/9/2022, 3:33:10 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.41872671,,44028.32009773,,,,"2/9/2022, 1:02:21 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.38047981,,44100.37953091,,,,"2/8/2022, 11:30:24 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.33904568,,44100.37953091,,,,"2/8/2022, 9:07:58 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.35845474,,44100.37953091,,,,"2/8/2022, 8:33:53 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.31666233,,44100.37953091,,,,"2/8/2022, 6:55:31 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.33268351,,44100.37953091,,,,"2/8/2022, 6:11:18 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.38616222,,44100.37953091,,,,"2/8/2022, 6:09:45 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.29604556,,44100.37953091,,,,"2/8/2022, 5:15:52 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.34481941,,44100.37953091,,,,"2/8/2022, 5:09:39 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.36834449,,44100.37953091,,,,"2/8/2022, 1:59:05 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.32929916,,44100.37953091,,,,"2/8/2022, 1:46:15 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.35779316,,44100.37953091,,,,"2/8/2022, 1:39:58 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.30327969,,44100.37953091,,,,"2/8/2022, 1:39:52 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.29116346,,44100.37953091,,,,"2/8/2022, 11:07:01 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.45853667,,44100.37953091,,,,"2/8/2022, 10:05:34 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Withdraw,3,,44100.37953091,,0.000018960000000234345,bitcoin,"2/8/2022, 10:05:34 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.30517141,,44100.37953091,,,,"2/8/2022, 8:21:45 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.34823541,,44100.37953091,,,,"2/8/2022, 7:28:34 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.28434311,,44100.37953091,,,,"2/8/2022, 7:17:29 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.38034098,,44100.37953091,,,,"2/8/2022, 6:26:47 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.41219245,,44100.37953091,,,,"2/8/2022, 5:52:26 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Withdraw,2,,44100.37953091,,0.00002363999999488442,bitcoin,"2/8/2022, 4:15:33 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.41949464,,44100.37953091,,,,"2/8/2022, 4:15:03 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.34049912,,44100.37953091,,,,"2/8/2022, 3:08:08 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Withdraw,131.42028600999998,,44100.37953091,,5.684341886080802e-14,bitcoin,"2/8/2022, 3:08:08 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.29920067,,44100.37953091,,,,"2/8/2022, 1:01:08 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.28984773,,44100.37953091,,,,"2/8/2022, 12:29:35 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.27522086,,44100.37953091,,,,"2/8/2022, 12:23:06 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.32453845,,44128.55061914,,,,"2/7/2022, 11:34:32 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.39076365,,44128.55061914,,,,"2/7/2022, 11:33:11 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.37782935,,44128.55061914,,,,"2/7/2022, 10:24:46 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.45085785,,44128.55061914,,,,"2/7/2022, 10:14:57 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.34232783,,44128.55061914,,,,"2/7/2022, 7:57:26 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.36145301,,44128.55061914,,,,"2/7/2022, 7:14:19 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.3390077,,44128.55061914,,,,"2/7/2022, 6:49:29 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.41052315,,44128.55061914,,,,"2/7/2022, 4:58:57 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.40204718,,44128.55061914,,,,"2/7/2022, 4:25:03 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.42857302,,44128.55061914,,,,"2/7/2022, 3:38:39 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.49172297,,44128.55061914,,,,"2/7/2022, 12:06:51 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.35316859,,44128.55061914,,,,"2/7/2022, 11:32:20 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.35117194,,44128.55061914,,,,"2/7/2022, 8:08:11 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.47668716,,44128.55061914,,,,"2/7/2022, 5:48:39 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.26765068,,44128.55061914,,,,"2/7/2022, 4:45:45 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.32845204,,44128.55061914,,,,"2/7/2022, 3:35:01 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Withdraw,131.38345907000001,,44128.55061914,,,,"2/7/2022, 3:35:01 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.25322791,,44128.55061914,,,,"2/7/2022, 1:17:36 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,0.00023899,,44128.55061914,,,,"2/7/2022, 1:13:56 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.37309508,,41587.7870392,,,,"2/6/2022, 11:57:51 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.28561238,,41587.7870392,,,,"2/6/2022, 7:53:16 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,0.00030227,,41587.7870392,,,,"2/6/2022, 6:20:46 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.38366206,,41587.7870392,,,,"2/6/2022, 6:20:46 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.30887077,,41587.7870392,,,,"2/6/2022, 5:50:30 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.30190321,,41587.7870392,,,,"2/6/2022, 4:38:53 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.35371222,,41587.7870392,,,,"2/6/2022, 3:16:22 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.3744853,,41719.43281916,,,,"2/6/2022, 2:10:58 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.48506929,,41587.7870392,,,,"2/6/2022, 1:04:51 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.33880417,,41587.7870392,,,,"2/6/2022, 12:22:18 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.26631048,,41587.7870392,,,,"2/6/2022, 11:49:57 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.35023462,,41587.7870392,,,,"2/6/2022, 11:34:06 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.26486701,,41587.7870392,,,,"2/6/2022, 10:56:27 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.30322403,,41587.7870392,,,,"2/6/2022, 10:41:15 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Withdraw,2,,41587.7870392,,0.00003206999999960658,bitcoin,"2/6/2022, 10:03:36 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.33734039,,41587.7870392,,,,"2/6/2022, 9:09:50 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.35067591,,41587.7870392,,,,"2/6/2022, 8:08:57 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.31284684,,41587.7870392,,,,"2/6/2022, 7:57:59 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.3236602,,41587.7870392,,,,"2/6/2022, 7:12:14 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.29846801,,41719.43281916,,,,"2/6/2022, 5:11:53 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.30712157,,41587.7870392,,,,"2/6/2022, 5:03:11 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.28064899,,41547.50812453,,,,"2/6/2022, 3:32:41 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.26093676,,41504.95139052,,,,"2/6/2022, 2:58:40 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.40291182,,41547.50812453,,,,"2/6/2022, 2:44:06 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Withdraw,131.53195992000002,,41547.50812453,,,,"2/6/2022, 2:44:06 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.32745909,,41473.62490869,,,,"2/6/2022, 2:02:56 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.34424609,,41561.64004312,,,,"2/6/2022, 1:06:57 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.36446666,,41605.65300627,,,,"2/6/2022, 12:29:23 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.46318895,,41420.74523047,,,,"2/5/2022, 7:54:07 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.36492246,,41420.74523047,,,,"2/5/2022, 6:28:59 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.36020182,,41420.74523047,,,,"2/5/2022, 5:09:19 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.33859052,,41420.74523047,,,,"2/5/2022, 4:58:13 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.28565046,,41420.74523047,,,,"2/5/2022, 4:17:08 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.36153933,,41420.74523047,,,,"2/5/2022, 2:02:50 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.28520586,,41420.74523047,,,,"2/5/2022, 1:54:59 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.34369993,,41420.74523047,,,,"2/5/2022, 1:35:48 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.44770038,,41420.74523047,,,,"2/5/2022, 1:20:32 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.36406753,,41420.74523047,,,,"2/5/2022, 10:25:37 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Withdraw,2,,41420.74523047,,0.000034110000000531215,bitcoin,"2/5/2022, 10:00:41 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.34197349,,41420.74523047,,,,"2/5/2022, 9:33:56 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.31373574,,41420.74523047,,,,"2/5/2022, 9:23:36 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.3338346,,41420.74523047,,,,"2/5/2022, 3:46:14 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.51982563,,41420.74523047,,,,"2/5/2022, 3:31:04 AM",
